Latitude,Longitude,Date,StartTime,EndTime,Det Flow*
57.149472,-2.097698,22/01/2020,04:15,04:30,28
57.149472,-2.097698,22/01/2020,04:30,04:45,48
57.149472,-2.097698,22/01/2020,04:45,05:00,40
57.149472,-2.097698,22/01/2020,05:00,05:15,44
57.149472,-2.097698,22/01/2020,05:15,05:30,84
57.149472,-2.097698,22/01/2020,05:30,05:45,60
57.149472,-2.097698,22/01/2020,05:45,06:00,92
57.149472,-2.097698,22/01/2020,06:00,06:15,92
57.149472,-2.097698,22/01/2020,06:15,06:30,180
57.149472,-2.097698,22/01/2020,06:30,06:45,192
57.149472,-2.097698,22/01/2020,06:45,07:00,232
57.149472,-2.097698,22/01/2020,07:00,07:15,204
57.149472,-2.097698,22/01/2020,07:15,07:30,228
57.149472,-2.097698,22/01/2020,07:30,07:45,328
57.149472,-2.097698,22/01/2020,07:45,08:00,380
57.149472,-2.097698,22/01/2020,08:00,08:15,376
57.149472,-2.097698,22/01/2020,08:15,08:30,392
57.149472,-2.097698,22/01/2020,08:30,08:45,424
57.149472,-2.097698,22/01/2020,08:45,09:00,416
57.149472,-2.097698,22/01/2020,09:00,09:15,356
57.149472,-2.097698,22/01/2020,09:15,09:30,320
57.149472,-2.097698,22/01/2020,09:30,09:45,360
57.149472,-2.097698,22/01/2020,09:45,10:00,332
57.149472,-2.097698,22/01/2020,10:00,10:15,300
57.149472,-2.097698,22/01/2020,10:15,10:30,276
57.149472,-2.097698,22/01/2020,10:30,10:45,328
57.149472,-2.097698,22/01/2020,10:45,11:00,388
57.149472,-2.097698,22/01/2020,11:00,11:15,384
57.149472,-2.097698,22/01/2020,11:15,11:30,332
57.149472,-2.097698,22/01/2020,11:30,11:45,356
57.149472,-2.097698,22/01/2020,11:45,12:00,308
57.149472,-2.097698,22/01/2020,12:00,12:15,284
57.149472,-2.097698,22/01/2020,12:15,12:30,324
57.149472,-2.097698,22/01/2020,12:30,12:45,372
57.149472,-2.097698,22/01/2020,12:45,13:00,380
57.149472,-2.097698,22/01/2020,13:00,13:15,404
57.149472,-2.097698,22/01/2020,13:15,13:30,392
57.149472,-2.097698,22/01/2020,13:30,13:45,348
57.149472,-2.097698,22/01/2020,13:45,14:00,340
57.149472,-2.097698,22/01/2020,14:00,14:15,324
57.149472,-2.097698,22/01/2020,14:15,14:30,368
57.149472,-2.097698,22/01/2020,14:30,14:45,424
57.149472,-2.097698,22/01/2020,14:45,15:00,364
57.149472,-2.097698,22/01/2020,15:00,15:15,384
57.149472,-2.097698,22/01/2020,15:15,15:30,388
57.149472,-2.097698,22/01/2020,15:30,15:45,428
57.149472,-2.097698,22/01/2020,15:45,16:00,444
57.149472,-2.097698,22/01/2020,16:00,16:15,412
57.149472,-2.097698,22/01/2020,16:15,16:30,504
57.149472,-2.097698,22/01/2020,16:30,16:45,476
57.149472,-2.097698,22/01/2020,16:45,17:00,444
57.149472,-2.097698,22/01/2020,17:00,17:15,508
57.149472,-2.097698,22/01/2020,17:15,17:30,548
57.149472,-2.097698,22/01/2020,17:30,17:45,460
57.149472,-2.097698,22/01/2020,17:45,18:00,436
57.149472,-2.097698,22/01/2020,18:00,18:15,440
57.149472,-2.097698,22/01/2020,18:15,18:30,488
57.149472,-2.097698,22/01/2020,18:30,18:45,424
57.149472,-2.097698,22/01/2020,18:45,19:00,488
57.149472,-2.097698,22/01/2020,19:00,19:15,492
57.149472,-2.097698,22/01/2020,19:15,19:30,420
57.149472,-2.097698,22/01/2020,19:30,19:45,428
57.149472,-2.097698,22/01/2020,19:45,20:00,320
57.149472,-2.097698,22/01/2020,20:00,20:15,280
